Name,Value,toolName
New_CITY,,multi field formula
New_CITY,,multi field formula
New_CITY,,multi field formula
New_CITY,BUFFALO,multi field formula
New_CITY,CASPER,multi field formula
New_CITY,CHEYENNE,multi field formula
New_CITY,CHEYENNE,multi field formula
New_CITY,CODY,multi field formula
New_CITY,DOUGLAS,multi field formula
New_CITY,EVANSTON,multi field formula
New_CITY,GILLETTE,multi field formula
New_CITY,GILLETTE,multi field formula
New_CITY,POWELL,multi field formula
New_CITY,RIVERTON,multi field formula
New_CITY,ROCK SPRINGS,multi field formula
New_CITY,SHERIDAN,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,,multi field formula
New_NAME,ALL CREATURES GREAT AND SMALL,multi field formula
New_NAME,ANIMAL HOUSE,multi field formula
New_NAME,AQUATICS AND CRITTERS,multi field formula
New_NAME,BARN,multi field formula
New_NAME,FINS AND FEATHERS PET SHOPPE,multi field formula
New_NAME,MUTT HUT,multi field formula
New_NAME,PET CITY,multi field formula
New_NAME,PET FOOD OUTLET,multi field formula
New_NAME,PETLAND,multi field formula
New_NAME,PETS-N-STUFF,multi field formula
New_NAME,PURR-FECT PETS,multi field formula
New_NAME,SUMMIT PETS,multi field formula
New_NAME,SUMMIT PETS OF ROCK SPRINGS,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
New_STATE,WY,multi field formula
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,,join-j
Note,Join puts 2 streams next to each other.,join-j
Note,Union puts 2+ streams on top of each other.,join-j
November,61000,multi field formula
November,61000,multi field formula
November,61000,multi field formula
November,81000,multi field formula
November,81000,multi field formula
November,81000,multi field formula
November,86000,multi field formula
November,86000,multi field formula
November,86000,multi field formula
November,97000,multi field formula
November,97000,multi field formula
November,97000,multi field formula
November,102000,multi field formula
November,102000,multi field formula
November,102000,multi field formula
November,102000,multi field formula
November,102000,multi field formula
November,102000,multi field formula
November,116000,multi field formula
November,116000,multi field formula
November,116000,multi field formula
November,120000,multi field formula
November,120000,multi field formula
November,120000,multi field formula
November,124000,multi field formula
November,124000,multi field formula
November,124000,multi field formula
November,134000,multi field formula
November,134000,multi field formula
November,134000,multi field formula
November,139000,multi field formula
November,139000,multi field formula
November,139000,multi field formula
November,149000,multi field formula
November,149000,multi field formula
November,149000,multi field formula
November,207000,multi field formula
November,207000,multi field formula
November,207000,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,,multi field formula
November % Total,7.1,multi field formula
November % Total,7.5,multi field formula
November % Total,7.7,multi field formula
November % Total,7.8,multi field formula
November % Total,8.1,multi field formula
November % Total,8.1,multi field formula
November % Total,8.1,multi field formula
November % Total,8.2,multi field formula
November % Total,8.3,multi field formula
November % Total,8.5,multi field formula
November % Total,8.8,multi field formula
November % Total,9.1,multi field formula
November % Total,9.1,multi field formula
October,62000,multi field formula
October,62000,multi field formula
October,62000,multi field formula
October,84000,multi field formula
October,84000,multi field formula
October,84000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,98000,multi field formula
October,110000,multi field formula
October,110000,multi field formula
October,110000,multi field formula
October,110000,multi field formula
October,110000,multi field formula
October,110000,multi field formula
October,113000,multi field formula
October,113000,multi field formula
October,113000,multi field formula
October,117000,multi field formula
October,117000,multi field formula
October,117000,multi field formula
October,122000,multi field formula
October,122000,multi field formula
October,122000,multi field formula
October,138000,multi field formula
October,138000,multi field formula
October,138000,multi field formula
October,146000,multi field formula
October,146000,multi field formula
October,146000,multi field formula
October,199000,multi field formula
October,199000,multi field formula
October,199000,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,,multi field formula
October % Total,7.1,multi field formula
October % Total,7.2,multi field formula
October % Total,7.5,multi field formula
October % Total,7.7,multi field formula
October % Total,7.9,multi field formula
October % Total,7.9,multi field formula
October % Total,8.0,multi field formula
October % Total,8.3,multi field formula
October % Total,8.5,multi field formula
October % Total,8.7,multi field formula
October % Total,8.7,multi field formula
October % Total,9.0,multi field formula
October % Total,9.0,multi field formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
RecordSource,Alteryx Sample Data,formula
Region,"",cleansing
Region,"",cleansing
Region,"",cleansing
Region,"",cleansing
Region,"",cleansing
Region,"",cleansing
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region,,formula
Region," Midwest",cleansing
Region," Midwest",cleansing
Region,Midwest,cleansing
Region,Midwest,cleansing
Region,Midwest,cleansing
Region,Midwest,cleansing
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter1
Region,Midwest,filter2
Region,Midwest,filter2
Region,Midwest,filter2
Region,Midwest,filter2
Region,Midwest,filter2
Region,Midwest,filter2
Region,MIDWEST,cleansing
Region,MIDWEST,cleansing
Region,North,formula
Region,North,formula
Region,North,formula
Region,North,formula
Region,North,formula
Region,North,formula
Region,North,formula
Region,North,formula
Region,Northeast,cleansing
Region,Northeast,cleansing
Region,Northeast,cleansing
Region,Northeast,filter1
Region,Northeast,filter1
Region,Northeast,filter1
Region,Northeast,filter2
Region,Northeast,filter2
Region,Northeast,filter2
Region,Northeast,filter2
Region,Northeast,filter2
Region,NORTHEAST,cleansing
Region,South,cleansing
Region,South,cleansing
Region,South,cleansing
Region,South,cleansing
Region,South,cleansing
Region,South,cleansing
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter1
Region,South,filter2
Region,South,filter2
Region,South,filter2
Region,South,filter2
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,South,formula
Region,SOUTH,cleansing
Region,SOUTH,cleansing
Region,West,cleansing
Region,West,cleansing
Region,West,cleansing
Region,West,filter1
Region,West,filter1
Region,West,filter1
Region,West,filter1
Region,West,filter1
Region,West,filter2
Region,West,filter2
Region,West,filter2
Region,WEST,cleansing
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,,join-j
Right_CustomerID,1,join-j
Right_CustomerID,2,join-j
Right_CustomerID,5,join-j
Right_CustomerID,31,join-j
Right_CustomerID,49,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,,join-j
Right_FirstName,Benjamin,join-j
Right_FirstName,Dorothy,join-j
Right_FirstName,Galileo,join-j
Right_FirstName,Louis,join-j
Right_FirstName,Thomas,join-j
Right_FirstName,Tim,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,,join-j
Right_LastName,Berners-Lee,join-j
Right_LastName,Edison,join-j
Right_LastName,Franklin,join-j
Right_LastName,Gerber,join-j
Right_LastName,Pasteur,join-j
Score,,cleansing
Score,,cleansing
Score,,cleansing
Score,,cleansing
Score,0,cleansing
Score,1,cleansing
Score,1,cleansing
Score,1,cleansing
Score,1,cleansing
Score,1,cleansing
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter1
Score,1,filter2
Score,1,filter2
Score,1,filter2
Score,1,filter2
Score,2,cleansing
Score,2,cleansing
Score,2,cleansing
Score,2,cleansing
Score,2,cleansing
Score,2,filter1
Score,2,filter1
Score,2,filter1
Score,2,filter1
Score,2,filter1
Score,2,filter1
Score,2,filter2
Score,2,filter2
Score,4,cleansing
Score,4,cleansing
Score,4,cleansing
Score,4,cleansing
Score,4,cleansing
Score,4,filter1
Score,4,filter1
Score,4,filter1
Score,4,filter1
Score,4,filter1
Score,4,filter2
Score,4,filter2
Score,4,filter2
Score,5,cleansing
Score,5,cleansing
Score,5,cleansing
Score,5,cleansing
Score,5,cleansing
Score,22,cleansing
Score,22,cleansing
Score,22,cleansing
Score,22,cleansing
Score,22,cleansing
Score,22,filter1
Score,22,filter1
Score,22,filter1
Score,22,filter2
Score,22,filter2
Score,22,filter2
Score,22,filter2
Score,22,filter2
Score,a,filter1
Score,a,filter1
Score,a,filter1
Score,a,filter1
Score,a,filter2
Score,a,filter2
Score,a,filter2
Score,a,filter2
September,74000,multi field formula
September,74000,multi field formula
September,74000,multi field formula
September,89000,multi field formula
September,89000,multi field formula
September,89000,multi field formula
September,94000,multi field formula
September,94000,multi field formula
September,94000,multi field formula
September,99000,multi field formula
September,99000,multi field formula
September,99000,multi field formula
September,102000,multi field formula
September,102000,multi field formula
September,102000,multi field formula
September,106000,multi field formula
September,106000,multi field formula
September,106000,multi field formula
September,112000,multi field formula
September,112000,multi field formula
September,112000,multi field formula
September,115000,multi field formula
September,115000,multi field formula
September,115000,multi field formula
September,118000,multi field formula
September,118000,multi field formula
September,118000,multi field formula
September,135000,multi field formula
September,135000,multi field formula
September,135000,multi field formula
September,142500,multi field formula
September,142500,multi field formula
September,142500,multi field formula
September,156000,multi field formula
September,156000,multi field formula
September,156000,multi field formula
September,221000,multi field formula
September,221000,multi field formula
September,221000,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,,multi field formula
September % Total,7.0,multi field formula
September % Total,7.2,multi field formula
September % Total,7.8,multi field formula
September % Total,8.0,multi field formula
September % Total,8.3,multi field formula
September % Total,8.4,multi field formula
September % Total,8.6,multi field formula
September % Total,8.7,multi field formula
September % Total,8.7,multi field formula
September % Total,8.8,multi field formula
September % Total,8.9,multi field formula
September % Total,9.2,multi field formula
September % Total,10.9,multi field formula
Spend,,formula
Spend,,formula
Spend,,formula
Spend,,formula
Spend,,formula
Spend,,formula
Spend,,formula
Spend,14.17,formula
Spend,14.17,formula
Spend,14.17,formula
Spend,14.17,formula
Spend,14.17,formula
Spend,14.17,formula
Spend,14.17,formula
Spend,25.37,formula
Spend,25.37,formula
Spend,25.37,formula
Spend,25.37,formula
Spend,25.37,formula
Spend,25.37,formula
Spend,25.37,formula
Spend,29.1,formula
Spend,29.1,formula
Spend,29.1,formula
Spend,29.1,formula
Spend,29.1,formula
Spend,29.1,formula
Spend,29.1,formula
Spend,206.95,formula
Spend,206.95,formula
Spend,206.95,formula
Spend,206.95,formula
Spend,206.95,formula
Spend,206.95,formula
Spend,206.95,formula
Spend,228.27,formula
Spend,228.27,formula
Spend,228.27,formula
Spend,228.27,formula
Spend,228.27,formula
Spend,228.27,formula
Spend,228.27,formula
Spend,432.44,formula
Spend,432.44,formula
Spend,432.44,formula
Spend,432.44,formula
Spend,432.44,formula
Spend,432.44,formula
Spend,432.44,formula
Spend,552.53,formula
Spend,552.53,formula
Spend,552.53,formula
Spend,552.53,formula
Spend,552.53,formula
Spend,552.53,formula
Spend,552.53,formula
Spend,962.61,formula
Spend,962.61,formula
Spend,962.61,formula
Spend,962.61,formula
Spend,962.61,formula
Spend,962.61,formula
Spend,962.61,formula
Spend,1404.09,formula
Spend,1404.09,formula
Spend,1404.09,formula
Spend,1404.09,formula
Spend,1404.09,formula
Spend,1404.09,formula
Spend,1404.09,formula
Spend,1838.64,formula
Spend,1838.64,formula
Spend,1838.64,formula
Spend,1838.64,formula
Spend,1838.64,formula
Spend,1838.64,formula
Spend,1838.64,formula
Spend,2101.11,formula
Spend,2101.11,formula
Spend,2101.11,formula
Spend,2101.11,formula
Spend,2101.11,formula
Spend,2101.11,formula
Spend,2101.11,formula
Spend,7026.44,formula
Spend,7026.44,formula
Spend,7026.44,formula
Spend,7026.44,formula
Spend,7026.44,formula
Spend,7026.44,formula
Spend,7026.44,formula
STATE,,select records
STATE,,select records
STATE,,select records
STATE,,select records
STATE,,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,MA,select records
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
STATE,WY,multi field formula
Term,12,cleansing
Term,12,cleansing
Term,12,cleansing
Term,12,cleansing
Term,12,cleansing
Term,12,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,12 months,cleansing
Term,36,cleansing
Term,36,cleansing
Term,36,cleansing
Term,36,cleansing
Term,36 months,cleansing
Term,36 months,cleansing
Term,36 months,cleansing
Term,36 months,cleansing
Term,36 months,cleansing
Term,36 months,cleansing
Term,60,cleansing
Term,60,cleansing
Term,60 months,cleansing
Term,60 months,cleansing
Term,60 months,cleansing
Total,858000,multi field formula
Total,858000,multi field formula
Total,858000,multi field formula
Total,1011000,multi field formula
Total,1011000,multi field formula
Total,1011000,multi field formula
Total,1083000,multi field formula
Total,1083000,multi field formula
Total,1083000,multi field formula
Total,1236000,multi field formula
Total,1236000,multi field formula
Total,1236000,multi field formula
Total,1250500,multi field formula
Total,1250500,multi field formula
Total,1250500,multi field formula
Total,1264000,multi field formula
Total,1264000,multi field formula
Total,1264000,multi field formula
Total,1314000,multi field formula
Total,1314000,multi field formula
Total,1314000,multi field formula
Total,1404000,multi field formula
Total,1404000,multi field formula
Total,1404000,multi field formula
Total,1427000,multi field formula
Total,1427000,multi field formula
Total,1427000,multi field formula
Total,1471000,multi field formula
Total,1471000,multi field formula
Total,1471000,multi field formula
Total,1721500,multi field formula
Total,1721500,multi field formula
Total,1721500,multi field formula
Total,1934000,multi field formula
Total,1934000,multi field formula
Total,1934000,multi field formula
Total,2528000,multi field formula
Total,2528000,multi field formula
Total,2528000,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Total % Total,,multi field formula
Visits,,formula
Visits,,formula
Visits,,formula
Visits,,formula
Visits,,formula
Visits,,formula
Visits,,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,1,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,2,formula
Visits,4,formula
Visits,4,formula
Visits,4,formula
Visits,4,formula
